id,value
2099,9503003800
2099,9503003419
2099,950300349
2099,9503001800
2100,2208906000
2100,2208201000
2100,2208701000
2100,2208702000
2100,2207101000
2100,2204219000
2100,2204299000
2100,2204229000
2100,2208909000
2100,2208309000
2100,2208600000
2100,2204211000
2100,2208907000
2100,2204291000
2100,2204221000
2100,2204292000
2100,2204212000
2100,2204222000
2100,2208209000
2100,2204100000
2101,7102290000
2101,8438600000
2101,8438200000
2101,3823702000
2101,3823701000
2101,3823704000
2101,3823703000
2101,8438801000
2101,8438900000
2101,8419899010
2101,8419899020
2101,8438809000
2101,8419899030
2101,8438101000
2101,8438109000
2101,8438400000
2101,8438501000
2101,3823709090
2101,8438300000
2101,8438509000
2102,6907409000
2102,6904900000
2102,6905100000
2102,6909900000
2102,6914901000
2102,6901003000
2102,6909190000
2102,6904100000
2102,6902909000
2102,8546200000
2102,6909110000
2102,6907401000
2102,6914109000
2102,6907229000
2102,6907230000
2102,6907210000
2102,6907221000
2102,6907309000
2102,6914909000
2102,6907301000
2103,8549999000
2103,8549311000
2103,8509809000
2103,2716000000
2103,6912002000
2103,8536300000
2103,8546909000
2103,8418291000
2103,8535909000
2103,8526920000
2103,8549919000
2103,8479901020
2103,8549992000
2103,8543702020
2103,8549399000
2103,8549392000
2103,8549391000
2103,8549319000
2103,8535902000
2103,8549312000
2104,106909000
2104,2930902000
2104,102901000
2104,106196010
2104,106195010
2104,2926903000
2104,2933999010
2104,2933921000
2104,2932999010
2104,102219000
2104,102909020
2104,106903090
2104,106901000
2104,102909090
2104,106195090
2104,106196090
2104,106199000
2104,3102101000
2104,2935904000
2104,2931901000
2105,8604009000
2105,5911400000
2105,9505100000
2105,6909900000
2105,4205001100
2105,4205002100
2105,1404909000
2105,1404906090
2105,1404903090
2105,1404902090
2105,210690909
2105,8604004000
2105,2106901090
2105,5911900000
2105,6909190000
2105,6909110000
2105,6909120000
2105,5911200000
2105,5911100000
2105,9505900000
2106,7005292091
2106,7005291092
2106,7005293020
2106,7005292092
2106,7005299020
2106,7005297020
2106,7005298020
2106,7005294020
2106,7005295020
2106,7005296020
2106,7015901000
2106,7005298010
2106,700529109
2106,7005296010
2106,7005295010
2106,7005299010
2106,7005297010
2106,7005291091
2106,7005293010
2106,7005294010
2107,5702200000
2107,5702320000
2107,5702920000
2107,5702420000
2107,5703900000
2107,6301400000
2107,5701900000
2107,5704900000
2107,6301200000
2107,5702410000
2107,5702310000
2107,5702100000
2107,5702910000
2107,6301900000
2107,5702500000
2107,5705000000
2107,5702390000
2107,5702990000
2107,5702490000
2107,6301300000
2108,8704909090
2108,8707903000
2108,8707902000
2108,8704909010
2108,8704439010
2108,8704419010
2108,8704901020
2108,8704901010
2108,8704529090
2108,8704519090
2108,8704521010
2108,8704609090
2108,8704511010
2108,8704609010
2108,8704601020
2108,8704601010
2108,8704529010
2108,8704519010
2108,8707901000
2108,8707904000
2109,3002902000
2109,3002491000
2109,3822193019
2109,382219209
2109,3822192099
2109,3822192019
2109,382219309
2109,3822193099
2109,3002421000
2109,3002429000
2109,3822193012
2109,3002901000
2109,3822192092
2109,3822111000
2109,3002909000
2109,3006922090
2109,3002493000
2109,3822191000
2109,3822112000
2109,3002410000
2111,4011809090
2111,7113202000
2111,7113201000
2111,7114200000
2111,7115909020
2111,7115909010
2111,7112919000
2111,7112929000
2111,7112911000
2111,7112921000
2111,7112999000
2111,4011801090
2111,7112300000
2111,4011809010
2111,4011801010
2111,8513101000
2111,7115901090
2111,7115909090
2111,7113209000
2111,7113203000
2112,2202991000
2112,1605542099
2112,1605599010
2112,1605592010
2112,1605591010
2112,1605409000
2112,2106901020
2112,2206009090
2112,2206002090
2112,2206001090
2112,2206002010
2112,1605592090
2112,2206002030
2112,1605599090
2112,1605591090
2112,2202992000
2112,1605550000
2112,7320909000
2112,2206009010
2112,160554209
2113,8419899050
2113,8419899060
2113,8419810000
2113,8419909030
2113,8419909020
2113,8419600000
2113,8419200000
2113,8419909040
2113,9506190000
2113,9010509000
2113,9018908110
2113,8419899090
2113,9018902010
2113,8419899010
2113,8419899020
2113,8419899030
2113,8419899040
2113,8419899080
2113,8419891000
2113,8419899070
2114,4011809090
2114,8431430000
2114,8422409020
2114,8438101000
2114,8433520000
2114,8422909000
2114,8422200000
2114,8419899010
2114,8433590000
2114,8419899020
2114,8419899040
2114,4011801090
2114,8419899030
2114,4011809010
2114,4011801010
2114,8422409010
2114,8422404000
2114,8422409090
2114,8422902000
2114,8422409030
2115,5204190000
2115,5005000000
2115,5406002000
2115,5509691010
2115,5509692010
2115,5510909000
2115,5107201000
2115,5107202000
2115,5509692020
2115,5509691020
2115,5107203000
2115,5204110000
2115,5106109000
2115,5204200000
2115,5207900000
2115,5106209000
2115,9506910000
2115,5107209000
2115,5207100000
2115,5406001000
2116,7102290000
2116,3926109000
2116,3823191000
2116,3823110000
2116,3823120000
2116,8514909000
2116,3823130000
2116,3926102000
2116,3823192000
2116,8417809000
2116,8417801090
2116,3823709090
2116,8514901000
2116,3823702000
2116,3823704000
2116,3823701000
2116,3823703000
2116,3823709010
2116,7102210000
2116,3823199000
2117,8903110000
2117,8901200000
2117,8908001000
2117,8903939000
2117,5204190000
2117,8901300000
2117,4016940000
2117,8487100000
2117,5204110000
2117,5204200000
2117,8704601010
2117,8903190000
2117,8704601020
2117,8903120000
2117,8903991000
2117,8903931000
2117,8901100000
2117,8906100000
2117,8903999000
2117,8906900000
2118,101211000
2118,7312101019
2118,731210109
2118,7312101091
2118,7312101092
2118,7312101099
2118,731210201
2118,7312102011
2118,7312102019
2118,731210209
2118,7312102091
2118,7313001000
2118,7312102092
2118,7310210000
2118,7310290000
2118,7311001000
2118,7311002000
2118,7311003000
2118,731210101
2118,7312101011
2119,7318153000
2119,7318110000
2119,7318230000
2119,7318220000
2119,7318210000
2119,7318290000
2119,7415330000
2119,7616100000
2119,7415210000
2119,7318240000
2119,7415390000
2119,7318152000
2119,7415290000
2119,7318151000
2119,7318160000
2119,7318120000
2119,7318140000
2119,7318130000
2119,7318159000
2119,7318190000
2120,8419899020
2120,8419899040
2120,8419891000
2120,8419600000
2120,8419899070
2120,8419899060
2120,8419909090
2120,8419509000
2120,8419501000
2120,8419390000
2120,8516210000
2120,8419909030
2120,8419340000
2120,8419899050
2120,8419899010
2120,8419810000
2120,8419909020
2120,8419899090
2120,8419899080
2120,8419899030
2121,4707100000
2121,4802582010
2121,4802589010
2121,4802549010
2121,4802541010
2121,4802571010
2121,4802579010
2121,4802559010
2121,4802551010
2121,4804313000
2121,4804312000
2121,4819100000
2121,4819400000
2121,4808100000
2121,4819200000
2121,4802200000
2121,4802611010
2121,4802619010
2121,4802100000
2121,4802581010
2122,8509809000
2122,8509804000
2122,847989909
2122,8479899099
2122,8479892090
2122,8479891090
2122,8424820000
2122,8424891000
2122,8479899091
2122,9031499000
2122,9031494090
2122,8479901020
2122,8479909040
2122,8479899020
2122,7321890000
2122,8509801000
2122,8509803000
2122,8509802000
2122,8424899000
2122,7321810000
2123,3602000000
2123,9303209090
2123,9303209019
2123,9303201090
2123,9303201019
2123,9303209012
2123,9303201012
2123,9303201011
2123,9303209011
2123,930320101
2123,930320901
2123,9303900000
2123,3824992210
2123,9303309090
2123,9303301090
2123,9303100000
2123,9303301020
2123,9303309020
2123,9303301010
2123,9303309010
2124,7408190000
2124,7313001000
2124,7313009000
2124,7312101099
2124,7312102019
2124,7312101019
2124,731210109
2124,731210209
2124,7312102099
2124,8544190000
2124,8311201000
2124,7505220000
2124,8311209000
2124,7505210000
2124,7229901090
2124,7229902090
2124,7229909090
2124,7904003000
2124,7217900000
2124,7223000000
2125,8446301010
2125,5209590000
2125,5209190000
2125,5208190000
2125,5208290000
2125,5209290000
2125,6006240000
2125,5209390000
2125,5208390000
2125,5801260000
2125,6006220000
2125,8446100000
2125,5801270000
2125,8446309000
2125,8446301090
2125,8446290000
2125,8446210000
2125,8446303000
2125,8446302000
2125,5911100000
2126,3824992210
2126,3824996300
2126,3824995100
2126,3824999010
2126,3824996500
2126,3824997200
2126,3824600000
2126,3824999052
2126,3824994300
2126,3824991000
2126,3824997300
2126,3825690000
2126,3824997400
2126,3824999090
2126,3824992290
2126,3824992900
2126,3824993990
2126,3825610000
2126,3824999051
2126,3824994200
2127,7326909000
2127,7325992000
2127,7326200000
2127,7229909010
2127,7229902010
2127,7229901010
2127,7307221000
2127,7226190000
2127,7323940000
2127,7307290000
2127,7307229000
2127,8454309000
2127,7225991000
2127,8454301090
2127,7325993000
2127,7323930000
2127,8454301010
2127,7324291000
2127,7229200000
2127,7225190000
2128,8549999000
2128,8549311000
2128,8509809000
2128,2716000000
2128,6912002000
2128,8536300000
2128,8546909000
2128,8418291000
2128,8535909000
2128,8526920000
2128,8549919000
2128,8479901020
2128,8549992000
2128,8543702020
2128,8549399000
2128,8549392000
2128,8549391000
2128,8549319000
2128,8535902000
2128,8549312000
2129,7322909010
2129,8418109000
2129,8418509000
2129,8418299000
2129,8414400000
2129,7322192000
2129,7322112000
2129,8516210000
2129,7322191000
2129,7322111000
2129,8418101030
2129,7322909020
2129,8418101010
2129,8418610000
2129,7322909030
2129,7322901000
2129,8414909020
2129,8414200000
2129,8418692090
2129,8418999000
2130,7102290000
2130,8438600000
2130,8438200000
2130,3823702000
2130,3823701000
2130,3823704000
2130,3823703000
2130,8438801000
2130,8438900000
2130,8419899010
2130,8419899020
2130,8438809000
2130,8419899030
2130,8438101000
2130,8438109000
2130,8438400000
2130,8438501000
2130,3823709090
2130,8438300000
2130,8438509000
2131,2716000000
2131,8543703000
2131,8525602000
2131,8525502000
2131,8536909090
2131,8546909000
2131,8535909000
2131,8543702010
2131,8543701000
2131,8543702040
2131,8549399000
2131,8543702020
2131,8543909000
2131,8548009000
2131,8548001000
2131,8535902000
2131,8549999000
2131,8536300000
2131,8543709090
2131,8543702090
2132,3824992210
2132,3824994200
2132,3824996300
2132,3824995100
2132,3824994400
2132,3824400000
2132,3824999010
2132,382499905
2132,3824996500
2132,3824997200
2132,3824600000
2132,3825690000
2132,3824994300
2132,3824992900
2132,3824992290
2132,3824999090
2132,3824993990
2132,3824999052
2132,3825610000
2132,3824999051
2133,3824992210
2133,3824996300
2133,3824995100
2133,3824999010
2133,3824996500
2133,3824997200
2133,3824600000
2133,3824999052
2133,3824994300
2133,3824991000
2133,3824997400
2133,3825690000
2133,3824997300
2133,3824992290
2133,3824999090
2133,3824993990
2133,3824992900
2133,3825610000
2133,3824999051
2133,3824994200
2134,3824992210
2134,3824996300
2134,3824995100
2134,3824999010
2134,3824996500
2134,3824997200
2134,3824600000
2134,3824999052
2134,3824994300
2134,3824991000
2134,3824997400
2134,3825690000
2134,3824997300
2134,3824992900
2134,3824992290
2134,3824999090
2134,3824993990
2134,3825610000
2134,3824999051
2134,3824994200
2135,8457200000
2135,5702910000
2135,5702310000
2135,9506409000
2135,9506403000
2135,9506401000
2135,4011809090
2135,4011801090
2135,9506402000
2135,9506190000
2135,8413703000
2135,9506990000
2135,9506910000
2135,5702390000
2135,5702490000
2135,5702990000
2135,5702320000
2135,5702420000
2135,5702920000
2135,5702410000
2136,2403191000
2136,2401103000
2136,2401102000
2136,2401101000
2136,810909000
2136,2403994000
2136,2401209000
2136,2401309000
2136,2403992000
2136,5204190000
2136,2401302000
2136,2403911000
2136,2401203000
2136,2403110000
2136,2401109000
2136,2403991000
2136,2403199000
2136,2403999000
2136,2403919000
2136,2403993000
2137,1209299000
2137,1209240000
2137,1209300000
2137,1211909090
2137,1211901999
2137,121190199
2137,1211203200
2137,8419899010
2137,8419899020
2137,8419899030
2137,8419899040
2137,1209291000
2137,1211909010
2137,1209210000
2137,1209230000
2137,1209293000
2137,1209294000
2137,1209292000
2137,1209220000
2137,604202000
2138,8438809000
2138,8438400000
2138,8422409030
2138,8422409020
2138,8438300000
2138,8438509000
2138,8438600000
2138,8422909000
2138,8438200000
2138,8419899010
2138,8419899020
2138,8438101000
2138,8422200000
2138,8422902000
2138,8422409010
2138,8438109000
2138,8422409090
2138,8422404000
2138,8438501000
2138,7102290000
2139,7616100000
2139,8202392090
2139,7318153000
2139,8202399000
2139,8202101000
2139,7318152000
2139,8202310000
2139,7415109000
2139,7318230000
2139,7318160000
2139,7318130000
2139,7415330000
2139,7415390000
2139,8202400000
2139,8202200000
2139,8202911000
2139,8202393000
2139,8202999000
2139,8202109000
2139,8202919000
2141,8457200000
2141,5702410000
2141,4011809090
2141,4011801090
2141,8466209000
2141,8466201000
2141,4011801010
2141,4011809010
2141,8466300000
2141,8457109090
2141,4911100000
2141,5702490000
2141,8457109020
2141,5702390000
2141,5702990000
2141,5702320000
2141,5702920000
2141,5702420000
2141,5702910000
2141,5702310000
2142,2403191000
2142,2401103000
2142,2401101000
2142,2401102000
2142,810909000
2142,2403994000
2142,2401209000
2142,2401309000
2142,2403992000
2142,5204190000
2142,2401302000
2142,2403911000
2142,2401203000
2142,2403110000
2142,2401109000
2142,2403991000
2142,2403199000
2142,2403919000
2142,2403999000
2142,2403993000
2143,8504409091
2143,8517621010
2143,8517629020
2143,8504404010
2143,8504402091
2143,8504402011
2143,8504401010
2143,8504403010
2143,8504405010
2143,8524192000
2143,8504901000
2143,8524112000
2143,8517629030
2143,8524122000
2143,8504509010
2143,8504502010
2143,8504501010
2143,8517693000
2143,8517623010
2143,8517622030
2144,6810112000
2144,6802920000
2144,7103999090
2144,6902909000
2144,7103100000
2144,7103911000
2144,7103991000
2144,6810992000
2144,7103919020
2144,7103919010
2144,7103999010
2144,6810111000
2144,7103999020
2144,6810199000
2144,6810192000
2144,6810191000
2144,6802291000
2144,6810999000
2144,6802299000
2144,6802990000
2145,8462322090
2145,2206002010
2145,2206002020
2145,2206001010
2145,2206001020
2145,2106903029
2145,2106901090
2145,210690909
2145,2106903019
2145,2106909099
2145,2206009010
2145,8462321090
2145,180690211
2145,8462321010
2145,8462322010
2145,2106901020
2145,2206002090
2145,2206009090
2145,2206001090
2145,2206002030
2146,2202992000
2146,2202993000
2146,305699000
2146,813402000
2146,813401000
2146,305698000
2146,305391000
2146,1605550000
2146,7320909000
2146,305695000
2146,305599000
2146,2202991000
2146,2202109000
2146,2106901020
2146,813409000
2146,1605592090
2146,1605599090
2146,1605591090
2146,2202999000
2146,308903000
2147,2204211000
2147,2204229000
2147,2204300000
2147,2208901000
2147,2208209000
2147,2208201000
2147,2307000000
2147,2208906000
2147,2205900000
2147,2208701000
2147,2208702000
2147,2204221000
2147,8435900000
2147,2204291000
2147,2204212000
2147,2204292000
2147,2204222000
2147,2204100000
2147,2204219000
2147,2204299000
2148,8517791010
2148,8517622030
2148,8517693000
2148,8517629020
2148,8517623010
2148,8517621010
2148,8517792000
2148,8517793000
2148,8517794000
2148,8517711000
2148,8517791020
2148,8517110000
2148,8517791030
2148,8517149000
2148,8517180000
2148,8517130000
2148,8517141000
2148,8517142000
2148,8517143000
2148,8517144000
2149,7115909090
2149,8311909000
2149,8311201000
2149,7114200000
2149,7115909020
2149,8311209000
2149,7115909010
2149,7112919000
2149,7112929000
2149,7112911000
2149,7112921000
2149,7115901090
2149,7112999000
2149,7113209000
2149,7113201000
2149,7113203000
2149,7113202000
2149,8311101000
2149,8311109000
2149,8311901000
2150,1205901000
2150,8905202000
2150,1205101000
2150,3923400000
2150,6904100000
2150,4822100000
2150,6814900000
2150,9029102000
2150,8426110000
2150,9507300000
2150,6903909090
2150,9404100000
2150,9507109000
2150,6814100000
2150,6904900000
2150,6903102010
2150,4822900000
2150,2309909010
2150,9601901010
2150,9601909010
2151,5808100000
2151,3006921090
2151,4302201000
2151,4302205000
2151,4302209020
2151,4302209030
2151,4302204000
2151,4302203000
2151,4302207000
2151,1604191010
2151,4302202000
2151,8807909000
2151,1604180000
2151,5808900000
2151,8704909090
2151,6305390000
2151,4302300000
2151,1604191090
2151,1604199090
2151,4302209090
2152,8419899010
2152,8422409010
2152,8419899080
2152,8422404000
2152,8438501000
2152,8422409090
2152,8422902000
2152,8419891000
2152,8422409030
2152,8419899070
2152,8438400000
2152,8419899020
2152,8431430000
2152,8419899040
2152,8419899030
2152,8419899050
2152,8438101000
2152,8419899090
2152,8438809000
2152,8438109000
2153,9403209000
2153,9403609010
2153,9403301000
2153,9403601000
2153,9403609030
2153,9403501000
2153,9403401000
2153,9403990000
2153,9403830000
2153,9403890000
2153,9403910000
2153,9403700000
2153,9403820000
2153,9403609090
2153,9403201000
2153,9403100000
2153,9403309000
2153,9403409000
2153,9403609020
2153,9403509000
2154,8419899010
2154,8422409010
2154,8419899080
2154,8422404000
2154,8438501000
2154,8422409090
2154,8422902000
2154,8419891000
2154,8422409030
2154,8419899070
2154,8438400000
2154,8419899020
2154,8431430000
2154,8419899040
2154,8419899030
2154,8419899050
2154,8438101000
2154,8419899090
2154,8438809000
2154,8438109000
2155,8523802010
2155,8419899090
2155,8419899080
2155,8419891000
2155,9506190000
2155,8419899070
2155,8419899010
2155,8419899020
2155,8419899030
2155,8419899040
2155,8419899060
2155,8523592010
2155,9506110000
2155,8523491010
2155,8523499010
2155,8523292010
2155,8523512010
2155,8473303000
2155,8473309010
2155,8419899050
2156,7115909090
2156,7112929000
2156,7112911000
2156,7112921000
2156,7115909010
2156,7112999000
2156,7112300000
2156,7112991000
2156,7115901010
2156,7114199000
2156,7112992000
2156,7115901090
2156,7114191000
2156,7113209000
2156,7113203000
2156,7113201000
2156,7113202000
2156,7114200000
2156,7112919000
2156,7115909020
2157,502100000
2157,2309902099
2157,230990209
2157,2309909090
2157,230990109
2157,2309901099
2157,2309901030
2157,2309901040
2157,2309903020
2157,2309902020
2157,2309901020
2157,2309901010
2157,2309903010
2157,502900000
2157,8425492000
2157,8425491000
2157,8425422000
2157,8425421000
2157,8425410000
2157,2309903090
2158,8419899010
2158,8422404000
2158,8438109000
2158,8438809000
2158,8419899080
2158,8422409090
2158,8438501000
2158,8422902000
2158,8422409030
2158,8419891000
2158,8422409020
2158,8419899020
2158,8419899070
2158,8419899030
2158,8419899040
2158,8419899050
2158,8438101000
2158,8419899090
2158,8431430000
2158,8422409010
2159,8419899050
2159,8419899070
2159,8419899060
2159,8419810000
2159,9403309000
2159,9403100000
2159,8419909030
2159,3926109000
2159,8419909020
2159,9403301000
2159,3926102000
2159,8419899010
2159,8305900000
2159,8419899020
2159,8419899040
2159,8419899030
2159,8419899090
2159,8419899080
2159,8304000000
2159,8419891000
2160,8433590000
2160,8419899040
2160,8422404000
2160,8431430000
2160,8422409090
2160,8422902000
2160,8419899050
2160,8438101000
2160,8422409030
2160,8422409020
2160,8438501000
2160,8433520000
2160,8431390000
2160,8432800000
2160,8433510000
2160,8433530000
2160,8419899010
2160,8422409010
2160,8419899020
2160,8419899030
2161,8708991050
2161,8714990000
2161,8708951000
2161,8704909090
2161,8708100000
2161,8708400000
2161,8704609010
2161,8708700000
2161,8704909010
2161,8708309000
2161,8704609090
2161,8708991030
2161,8708920000
2161,8708991010
2161,8708991040
2161,8708991020
2161,8708959000
2161,8708999000
2161,8708910000
2161,8708930000
2162,8419899010
2162,8422409010
2162,8419899080
2162,8422404000
2162,8438501000
2162,8422409090
2162,8422902000
2162,8419891000
2162,8422409030
2162,8419899070
2162,8438400000
2162,8419899020
2162,8431430000
2162,8419899040
2162,8419899030
2162,8419899050
2162,8438101000
2162,8419899090
2162,8438809000
2162,8438109000
2163,8419899010
2163,8422409010
2163,8419899080
2163,8422404000
2163,8438501000
2163,8422409090
2163,8422902000
2163,8419891000
2163,8422409030
2163,8419899070
2163,8438400000
2163,8419899020
2163,8431430000
2163,8419899040
2163,8419899030
2163,8419899050
2163,8438101000
2163,8419899090
2163,8438809000
2163,8438109000
2164,8807909000
2164,6305100000
2164,8807301000
2164,8901902000
2164,8807902000
2164,8704909020
2164,8807303000
2164,6305330000
2164,8704609090
2164,6305320000
2164,8807200000
2164,8704909090
2164,8807302000
2164,6305900000
2164,3006921090
2164,6305200000
2164,8704901020
2164,8704901010
2164,6305390000
2164,8901901000
2165,8419899010
2165,4011809090
2165,8422409010
2165,8431430000
2165,8419899080
2165,8422409020
2165,8422404000
2165,8438101000
2165,8438501000
2165,8433520000
2165,8422409090
2165,8422909000
2165,8422902000
2165,8422200000
2165,8419891000
2165,8419899010
2165,8422409030
2165,8433590000
2165,8419899070
2165,8419899020
2165,8438400000
2165,8419899040
2165,8419899020
2165,4011801090
2165,8431430000
2165,8419899030
2165,8419899040
2165,4011809010
2165,8419899030
2165,4011801010
2165,8419899050
2165,8422409010
2165,8438101000
2165,8422404000
2165,8419899090
2165,8422409090
2165,8438809000
2165,8422902000
2165,8438109000
2165,8422409030
2166,8513102090
2166,8513102010
2166,8513109010
2166,8539321000
2166,8539323000
2166,8539210000
2166,8539492000
2166,8539322000
2166,8539399000
2166,8539391090
2166,9405199000
2166,8513109090
2166,8539410000
2166,8513101000
2166,9405191000
2166,9405192000
2166,8539221000
2166,8539223000
2166,8539229000
2166,8539290000
2167,3006922090
2167,3006922010
2167,3006500000
2167,3006921010
2167,3006910000
2167,8807909000
2167,3006600000
2167,8704909090
2167,3824830000
2167,3824810000
2167,3824890000
2167,3006923000
2167,3824860000
2167,3006924000
2167,3006925000
2167,3006921090
2167,3006922031
2167,3006922032
2167,300692203
2167,3006922020
2168,5702200000
2168,5702320000
2168,5702920000
2168,5702420000
2168,5703900000
2168,6301400000
2168,5701900000
2168,5704900000
2168,6301200000
2168,5702410000
2168,5702310000
2168,5702100000
2168,5702910000
2168,6301900000
2168,5702500000
2168,5705000000
2168,5702390000
2168,5702990000
2168,5702490000
2168,6301300000
2169,1905901040
2169,8417200000
2169,1905100000
2169,1905901010
2169,1905200000
2169,1905909020
2169,1905901050
2169,8438109000
2169,1905909010
2169,1604204090
2169,1604209000
2169,1905310000
2169,1605290000
2169,1905901020
2169,1905901030
2169,1905400000
2169,1905320000
2169,8438101000
2169,1905909090
2169,1905901090
2170,2202991000
2170,1605542099
2170,1605599010
2170,1605592010
2170,1605591010
2170,1605409000
2170,2106901020
2170,2206009090
2170,2206002090
2170,2206001090
2170,2206002010
2170,1605592090
2170,2206002030
2170,1605599090
2170,1605591090
2170,2202992000
2170,1605550000
2170,7320909000
2170,2206009010
2170,160554209
2171,3915909090
2171,3921194090
2171,3921193090
2171,3921192090
2171,3915903000
2171,3920999090
2171,3920920000
2171,3920991000
2171,3920930000
2171,3921199020
2171,3920940000
2171,3921199090
2171,3921194010
2171,3915905000
2171,3915902000
2171,3915901000
2171,3915909030
2171,3915909010
2171,3915904000
2171,3921191090
2172,3006922090
2172,3006922010
2172,3006500000
2172,3006921010
2172,3006910000
2172,8807909000
2172,8704909090
2172,3006600000
2172,8704901020
2172,8704901010
2172,8901901000
2172,3006923000
2172,3006402000
2172,3006924000
2172,3006925000
2172,3006921090
2172,3006922031
2172,3006922032
2172,300692203
2172,3006922020
2173,8419899010
2173,8422409010
2173,8419899080
2173,8422404000
2173,8438501000
2173,8422409090
2173,8422902000
2173,8419891000
2173,8422409030
2173,8419899070
2173,8438400000
2173,8419899020
2173,8431430000
2173,8419899040
2173,8419899030
2173,8419899050
2173,8438101000
2173,8419899090
2173,8438809000
2173,8438109000
2174,6205200000
2174,6211329000
2174,6211331000
2174,6211332000
2174,6112390000
2174,6112310000
2174,6211391000
2174,6210402000
2174,6210403000
2174,6210401000
2174,6211321000
2174,6205900000
2174,6211119000
2174,6205301000
2174,6205302000
2174,6105100000
2174,6105900000
2174,6105201000
2174,6105202000
2174,6211399000
2175,7102290000
2175,8438600000
2175,8438200000
2175,3823702000
2175,3823701000
2175,3823704000
2175,3823703000
2175,8438801000
2175,8438900000
2175,8419899010
2175,8419899020
2175,8438809000
2175,8419899030
2175,8438101000
2175,8438109000
2175,8438400000
2175,8438501000
2175,3823709090
2175,8438300000
2175,8438509000
2176,3006922090
2176,3006922010
2176,3006500000
2176,3006921010
2176,3006910000
2176,3006600000
2176,8807909000
2176,7017900000
2176,1905909010
2176,8704909090
2176,3006402000
2176,3006924000
2176,3006401000
2176,3006923000
2176,3006925000
2176,3006922031
2176,3006922032
2176,3006921090
2176,300692203
2176,3006922020
2177,4016100000
2177,4002490000
2177,4002319000
2177,4008199000
2177,4002410000
2177,4002311000
2177,4002600000
2177,4002590000
2177,4002391000
2177,4008299000
2177,4002510000
2177,4002209000
2177,4004002000
2177,4016992000
2177,4002201000
2177,4016991090
2177,4016959000
2177,4016999000
2177,4002399020
2177,4002399010
2178,8604009000
2178,2202999000
2178,4911100000
2178,9701912000
2178,3303002000
2178,9701913000
2178,2202993000
2178,4414900000
2178,9701212000
2178,9701213000
2178,4820900000
2178,8604004000
2178,8410909010
2178,4820400000
2178,9701911000
2178,9701211000
2178,2201100000
2178,2202109000
2178,2202101000
2178,2201909000
2179,3506919000
2179,3926904000
2179,3707901020
2179,3707902090
2179,3707901090
2179,3707909900
2179,5906100000
2179,3707903000
2179,3707909200
2179,3707901010
2179,3707902010
2179,3506911000
2179,4811490000
2179,3506999000
2179,3506991000
2179,3506109000
2179,3506101000
2179,3506102000
2179,3005101000
2179,3005109000
2180,2202991000
2180,1605542099
2180,1605599010
2180,1605592010
2180,1605591010
2180,1605409000
2180,2106901020
2180,2206009090
2180,2206002090
2180,2206001090
2180,2206002010
2180,1605592090
2180,2206002030
2180,1605599090
2180,1605591090
2180,2202992000
2180,1605550000
2180,7320909000
2180,2206009010
2180,160554209
2181,9503003500
2181,9503003499
2181,9503002990
2181,9503001800
2181,9503003419
2181,9503003497
2181,9503002160
2181,9503003493
2181,9503002130
2181,9503002150
2181,9503003496
2181,950300391
2181,9503003492
2181,9503003700
2181,9503003300
2181,9503003911
2181,9503003800
2181,9503002190
2181,950300349
2181,9503003919
2182,6205200000
2182,6105100000
2182,6211332000
2182,6112390000
2182,4303101300
2182,6112310000
2182,4303102600
2182,4303101600
2182,4303102100
2182,4303101100
2182,4303102920
2182,6205900000
2182,4203109090
2182,6205301000
2182,6205302000
2182,6211399000
2182,6211329000
2182,4303102990
2182,4303101900
2182,6211331000
2183,3303001000
2183,3403991000
2183,9616200000
2183,3403992000
2183,3307109000
2183,3307909000
2183,3307302000
2183,3403999000
2183,3307101000
2183,3403911000
2183,3307901000
2183,3303002000
2183,3403912000
2183,3402502000
2183,3402501000
2183,3402903000
2183,3402509000
2183,3402902000
2183,3402901000
2183,3402390000
2184,8523802010
2184,8471509000
2184,8473303000
2184,8471501000
2184,8471502000
2184,8473309010
2184,5207900000
2184,8471602000
2184,8471603000
2184,5106209000
2184,8471601090
2184,8523592010
2184,5207100000
2184,8523499010
2184,8523491010
2184,8523292010
2184,8523512010
2184,5204190000
2184,5204110000
2184,5204200000
2185,8549999000
2185,8549311000
2185,8509809000
2185,2716000000
2185,6912002000
2185,8536300000
2185,8546909000
2185,8418291000
2185,8535909000
2185,8526920000
2185,8549919000
2185,8479901020
2185,8549992000
2185,8543702020
2185,8549399000
2185,8549392000
2185,8549391000
2185,8549319000
2185,8535902000
2185,8549312000
2186,7318130000
2186,7318290000
2186,7318160000
2186,7318153000
2186,7318220000
2186,7318240000
2186,7616100000
2186,7415330000
2186,7318210000
2186,8472903000
2186,7415390000
2186,7318151000
2186,8472902000
2186,7318120000
2186,7318140000
2186,7318110000
2186,7318152000
2186,7318159000
2186,7318190000
2186,7318230000
2187,8311901000
2187,8311209000
2187,7113202000
2187,7113201000
2187,7113203000
2187,8311301000
2187,7114200000
2187,8311309090
2187,7115909020
2187,7115909010
2187,7112919000
2187,3925100000
2187,7112929000
2187,8311101000
2187,8311201000
2187,8311909000
2187,7115909090
2187,7115901090
2187,8311109000
2187,7113209000
2188,210190000
2188,210910000
2188,210930000
2188,208909090
2188,208300000
2188,208901000
2188,2301101000
2188,1602499000
2188,204500000
2188,1602509000
2188,208909010
2188,210209000
2188,1602319000
